"Id","Experiment","Sex","Drug","Genotype","Trial","Outcome"
118,2,"F","Saline","KI",4,0.171
108,3,"F","Saline","KI",1,0.125
108,3,"F","Saline","KI",2,0.138
108,3,"F","Saline","KI",3,0.053
108,3,"F","Saline","KI",4,0.042
109,3,"F","Saline","KI",1,0.126
109,3,"F","Saline","KI",2,0.108
109,3,"F","Saline","KI",3,0.109
109,3,"F","Saline","KI",4,0.106
110,3,"F","Saline","KI",1,0.055
110,3,"F","Saline","KI",2,0.034
110,3,"F","Saline","KI",3,0.042
110,3,"F","Saline","KI",4,0.043
111,3,"F","Saline","KI",1,0.157
111,3,"F","Saline","KI",2,0.161
111,3,"F","Saline","KI",3,0.143
111,3,"F","Saline","KI",4,0.136
112,3,"F","Saline","KI",1,0.168
112,3,"F","Saline","KI",2,0.152
112,3,"F","Saline","KI",3,0.128
112,3,"F","Saline","KI",4,0.149
113,3,"F","Saline","KI",1,0.197
113,3,"F","Saline","KI",2,0.151
113,3,"F","Saline","KI",3,0.173
113,3,"F","Saline","KI",4,0.154
114,3,"F","Saline","KI",1,0.183
114,3,"F","Saline","KI",2,0.178
114,3,"F","Saline","KI",3,0.145
114,3,"F","Saline","KI",4,0.113
115,3,"F","Saline","KI",1,0.109
115,3,"F","Saline","KI",2,0.096
115,3,"F","Saline","KI",3,0.103
115,3,"F","Saline","KI",4,0.087
116,3,"F","Saline","KI",1,0.074
116,3,"F","Saline","KI",2,0.051
116,3,"F","Saline","KI",3,0.035
116,3,"F","Saline","KI",4,0.048
117,3,"F","Saline","KI",1,0.172
117,3,"F","Saline","KI",2,0.133
117,3,"F","Saline","KI",3,0.118
117,3,"F","Saline","KI",4,0.13
118,3,"F","Saline","KI",1,0.195
118,3,"F","Saline","KI",2,0.163
118,3,"F","Saline","KI",3,0.151
118,3,"F","Saline","KI",4,0.14
108,1,"F","SKF","KI",1,0.179
108,1,"F","SKF","KI",2,0.095
108,1,"F","SKF","KI",3,0.062
108,1,"F","SKF","KI",4,0.067
109,1,"F","SKF","KI",1,0.16
109,1,"F","SKF","KI",2,0.124
109,1,"F","SKF","KI",3,0.122
109,1,"F","SKF","KI",4,0.093
110,1,"F","SKF","KI",1,0.055
110,1,"F","SKF","KI",2,0.034
110,1,"F","SKF","KI",3,0.043
110,1,"F","SKF","KI",4,0.049
111,1,"F","SKF","KI",1,0.175
111,1,"F","SKF","KI",2,0.175
111,1,"F","SKF","KI",3,0.184
111,1,"F","SKF","KI",4,0.174
112,1,"F","SKF","KI",1,0.173
112,1,"F","SKF","KI",2,0.127
112,1,"F","SKF","KI",3,0.126
112,1,"F","SKF","KI",4,0.105
113,1,"F","SKF","KI",1,0.222
113,1,"F","SKF","KI",2,0.164
113,1,"F","SKF","KI",3,0.184
113,1,"F","SKF","KI",4,0.173
114,1,"F","SKF","KI",1,0.161
114,1,"F","SKF","KI",2,0.109
114,1,"F","SKF","KI",3,0.137
114,1,"F","SKF","KI",4,0.075
115,1,"F","SKF","KI",1,0.035
115,1,"F","SKF","KI",2,0.131
115,1,"F","SKF","KI",3,0.133
115,1,"F","SKF","KI",4,0.133
116,1,"F","SKF","KI",1,0.042
116,1,"F","SKF","KI",2,0.103
116,1,"F","SKF","KI",3,0.101
116,1,"F","SKF","KI",4,0.104
117,1,"F","SKF","KI",1,0.142
117,1,"F","SKF","KI",2,0.104
117,1,"F","SKF","KI",3,0.128
117,1,"F","SKF","KI",4,0.092
118,1,"F","SKF","KI",1,0.14
118,1,"F","SKF","KI",2,0.158
118,1,"F","SKF","KI",3,0.146
118,1,"F","SKF","KI",4,0.14
108,2,"F","SKF","KI",1,0.146
108,2,"F","SKF","KI",2,0.065
108,2,"F","SKF","KI",3,0.139
108,2,"F","SKF","KI",4,0.078
109,2,"F","SKF","KI",1,0.161
109,2,"F","SKF","KI",2,0.131
109,2,"F","SKF","KI",3,0.111
109,2,"F","SKF","KI",4,0.121
110,2,"F","SKF","KI",1,0.046
110,2,"F","SKF","KI",2,0.033
110,2,"F","SKF","KI",3,0.036
110,2,"F","SKF","KI",4,0.046
111,2,"F","SKF","KI",1,0.182
111,2,"F","SKF","KI",2,0.131
111,2,"F","SKF","KI",3,0.152
111,2,"F","SKF","KI",4,0.144
112,2,"F","SKF","KI",1,0.163
112,2,"F","SKF","KI",2,0.141
112,2,"F","SKF","KI",3,0.117
112,2,"F","SKF","KI",4,0.127
113,2,"F","SKF","KI",1,0.186
113,2,"F","SKF","KI",2,0.19
113,2,"F","SKF","KI",3,0.178
113,2,"F","SKF","KI",4,0.144
114,2,"F","SKF","KI",1,0.098
114,2,"F","SKF","KI",2,0.193
114,2,"F","SKF","KI",3,0.101
114,2,"F","SKF","KI",4,0.129
115,2,"F","SKF","KI",1,0.045
115,2,"F","SKF","KI",2,0
115,2,"F","SKF","KI",3,0.145
115,2,"F","SKF","KI",4,0.082
116,2,"F","SKF","KI",1,0.048
116,2,"F","SKF","KI",2,0.109
116,2,"F","SKF","KI",3,0.079
116,2,"F","SKF","KI",4,0.117
117,2,"F","SKF","KI",1,0.093
117,2,"F","SKF","KI",2,0.081
117,2,"F","SKF","KI",3,0.107
117,2,"F","SKF","KI",4,0.111
118,2,"F","SKF","KI",1,0.144
118,2,"F","SKF","KI",2,0.151
118,2,"F","SKF","KI",3,0.178
118,2,"F","SKF","KI",4,0.181
108,3,"F","SKF","KI",1,0.193
108,3,"F","SKF","KI",2,0.157
108,3,"F","SKF","KI",3,0.121
108,3,"F","SKF","KI",4,0.108
109,3,"F","SKF","KI",1,0.151
109,3,"F","SKF","KI",2,0.127
109,3,"F","SKF","KI",3,0.112
109,3,"F","SKF","KI",4,0.098
110,3,"F","SKF","KI",1,0.042
110,3,"F","SKF","KI",2,0.035
110,3,"F","SKF","KI",3,0.037
110,3,"F","SKF","KI",4,0.039
111,3,"F","SKF","KI",1,0.182
111,3,"F","SKF","KI",2,0.161
111,3,"F","SKF","KI",3,0.149
111,3,"F","SKF","KI",4,0.136
112,3,"F","SKF","KI",1,0.158
112,3,"F","SKF","KI",2,0.141
112,3,"F","SKF","KI",3,0.137
112,3,"F","SKF","KI",4,0.127
113,3,"F","SKF","KI",1,0.233
113,3,"F","SKF","KI",2,0.202
113,3,"F","SKF","KI",3,0.185
113,3,"F","SKF","KI",4,0.185
114,3,"F","SKF","KI",1,0.185
114,3,"F","SKF","KI",2,0.172
114,3,"F","SKF","KI",3,0.152
114,3,"F","SKF","KI",4,0.154
115,3,"F","SKF","KI",1,0.123
115,3,"F","SKF","KI",2,0.071
115,3,"F","SKF","KI",3,0.091
115,3,"F","SKF","KI",4,0.081
116,3,"F","SKF","KI",1,0.133
116,3,"F","SKF","KI",2,0.114
116,3,"F","SKF","KI",3,0.095
116,3,"F","SKF","KI",4,0.075
117,3,"F","SKF","KI",1,0.13
117,3,"F","SKF","KI",2,0.136
117,3,"F","SKF","KI",3,0.11
117,3,"F","SKF","KI",4,0.108
118,3,"F","SKF","KI",1,0.2
118,3,"F","SKF","KI",2,0.19
118,3,"F","SKF","KI",3,0.181
118,3,"F","SKF","KI",4,0.165
119,1,"F","Saline","WT",1,0.094
119,1,"F","Saline","WT",2,0.148
119,1,"F","Saline","WT",3,0.169
119,1,"F","Saline","WT",4,0.138
120,1,"F","Saline","WT",1,0.225
120,1,"F","Saline","WT",2,0.182
120,1,"F","Saline","WT",3,0.231
120,1,"F","Saline","WT",4,0.249
121,1,"F","Saline","WT",1,0.261
121,1,"F","Saline","WT",2,0.295
121,1,"F","Saline","WT",3,0.27
121,1,"F","Saline","WT",4,0.237
122,1,"F","Saline","WT",1,0.155
122,1,"F","Saline","WT",2,0.128
122,1,"F","Saline","WT",3,0.111
122,1,"F","Saline","WT",4,0.205
123,1,"F","Saline","WT",1,0.043
123,1,"F","Saline","WT",2,0.099
123,1,"F","Saline","WT",3,0.112
123,1,"F","Saline","WT",4,0.114
124,1,"F","Saline","WT",1,0.153
124,1,"F","Saline","WT",2,0.14
124,1,"F","Saline","WT",3,0.127
124,1,"F","Saline","WT",4,0.135
125,1,"F","Saline","WT",1,0.133
125,1,"F","Saline","WT",2,0.144
125,1,"F","Saline","WT",3,0.1
125,1,"F","Saline","WT",4,0.139
126,1,"F","Saline","WT",1,0
126,1,"F","Saline","WT",2,0.069
126,1,"F","Saline","WT",3,0.138
126,1,"F","Saline","WT",4,0.136
127,1,"F","Saline","WT",1,0.203
127,1,"F","Saline","WT",2,0.147
127,1,"F","Saline","WT",3,0.115
127,1,"F","Saline","WT",4,0.145
128,1,"F","Saline","WT",1,0.209
128,1,"F","Saline","WT",2,0.147
128,1,"F","Saline","WT",3,0.154
128,1,"F","Saline","WT",4,0.19
129,1,"F","Saline","WT",1,0.194
129,1,"F","Saline","WT",2,0.169
129,1,"F","Saline","WT",3,0.112
129,1,"F","Saline","WT",4,0.117
130,1,"F","Saline","WT",1,0.038
130,1,"F","Saline","WT",2,0.099
130,1,"F","Saline","WT",3,0.074
130,1,"F","Saline","WT",4,0.068
119,2,"F","Saline","WT",1,0.126
119,2,"F","Saline","WT",2,0.189
119,2,"F","Saline","WT",3,0.163
119,2,"F","Saline","WT",4,0.214
120,2,"F","Saline","WT",1,0.274
120,2,"F","Saline","WT",2,0.211
120,2,"F","Saline","WT",3,0.252
120,2,"F","Saline","WT",4,0.249
121,2,"F","Saline","WT",1,0.286
121,2,"F","Saline","WT",2,0.239
121,2,"F","Saline","WT",3,0.238
121,2,"F","Saline","WT",4,0.267
122,2,"F","Saline","WT",1,0.115
122,2,"F","Saline","WT",2,0.162
122,2,"F","Saline","WT",3,0.126
122,2,"F","Saline","WT",4,0.134
123,2,"F","Saline","WT",1,0.161
123,2,"F","Saline","WT",2,0.14
123,2,"F","Saline","WT",3,0.132
123,2,"F","Saline","WT",4,0.126
124,2,"F","Saline","WT",1,0.144
124,2,"F","Saline","WT",2,0.157
124,2,"F","Saline","WT",3,0.129
124,2,"F","Saline","WT",4,0.127
125,2,"F","Saline","WT",1,0.195
125,2,"F","Saline","WT",2,0.18
125,2,"F","Saline","WT",3,0.143
125,2,"F","Saline","WT",4,0.171
126,2,"F","Saline","WT",1,0.154
126,2,"F","Saline","WT",2,0.151
126,2,"F","Saline","WT",3,0.127
126,2,"F","Saline","WT",4,0.128
127,2,"F","Saline","WT",1,0.164
127,2,"F","Saline","WT",2,0.162
127,2,"F","Saline","WT",3,0.169
127,2,"F","Saline","WT",4,0.179
128,2,"F","Saline","WT",1,0.183
128,2,"F","Saline","WT",2,0.137
128,2,"F","Saline","WT",3,0.154
128,2,"F","Saline","WT",4,0.179
129,2,"F","Saline","WT",1,0.165
129,2,"F","Saline","WT",2,0.158
129,2,"F","Saline","WT",3,0.098
129,2,"F","Saline","WT",4,0.095
130,2,"F","Saline","WT",1,0.08
130,2,"F","Saline","WT",2,0.056
130,2,"F","Saline","WT",3,0.078
130,2,"F","Saline","WT",4,0.056
119,3,"F","Saline","WT",1,0.205
119,3,"F","Saline","WT",2,0.164
119,3,"F","Saline","WT",3,0.117
119,3,"F","Saline","WT",4,0.141
120,3,"F","Saline","WT",1,0.232
120,3,"F","Saline","WT",2,0.244
120,3,"F","Saline","WT",3,0.263
120,3,"F","Saline","WT",4,0.253
121,3,"F","Saline","WT",1,0.23
121,3,"F","Saline","WT",2,0.286
121,3,"F","Saline","WT",3,0.23
121,3,"F","Saline","WT",4,0.249
122,3,"F","Saline","WT",1,0.122
122,3,"F","Saline","WT",2,0.132
122,3,"F","Saline","WT",3,0.117
122,3,"F","Saline","WT",4,0.11
123,3,"F","Saline","WT",1,0.167
123,3,"F","Saline","WT",2,0.128
123,3,"F","Saline","WT",3,0.072
123,3,"F","Saline","WT",4,0.097
124,3,"F","Saline","WT",1,0.147
124,3,"F","Saline","WT",2,0.139
124,3,"F","Saline","WT",3,0.137
124,3,"F","Saline","WT",4,0.14
125,3,"F","Saline","WT",1,0.111
125,3,"F","Saline","WT",2,0.146
125,3,"F","Saline","WT",3,0.096
125,3,"F","Saline","WT",4,0.165
126,3,"F","Saline","WT",1,0.172
126,3,"F","Saline","WT",2,0.127
126,3,"F","Saline","WT",3,0.16
126,3,"F","Saline","WT",4,0.146
127,3,"F","Saline","WT",1,0.211
127,3,"F","Saline","WT",2,0.169
127,3,"F","Saline","WT",3,0.154
127,3,"F","Saline","WT",4,0.125
128,3,"F","Saline","WT",1,0.207
128,3,"F","Saline","WT",2,0.182
128,3,"F","Saline","WT",3,0.159
128,3,"F","Saline","WT",4,0.151
129,3,"F","Saline","WT",1,0.161
129,3,"F","Saline","WT",2,0.183
129,3,"F","Saline","WT",3,0.157
129,3,"F","Saline","WT",4,0.131
130,3,"F","Saline","WT",1,0.106
130,3,"F","Saline","WT",2,0.107
130,3,"F","Saline","WT",3,0.12
130,3,"F","Saline","WT",4,0.081
119,1,"F","SKF","WT",1,0.191
119,1,"F","SKF","WT",2,0.154
119,1,"F","SKF","WT",3,0.117
119,1,"F","SKF","WT",4,0.153
120,1,"F","SKF","WT",1,0.267
120,1,"F","SKF","WT",2,0.132
120,1,"F","SKF","WT",3,0.192
120,1,"F","SKF","WT",4,0.192
121,1,"F","SKF","WT",1,0.218
121,1,"F","SKF","WT",2,0.226
121,1,"F","SKF","WT",3,0.172
121,1,"F","SKF","WT",4,0.189
122,1,"F","SKF","WT",1,0.165
122,1,"F","SKF","WT",2,0.145
122,1,"F","SKF","WT",3,0.107
122,1,"F","SKF","WT",4,0.135
123,1,"F","SKF","WT",1,0.11
123,1,"F","SKF","WT",2,0.077
123,1,"F","SKF","WT",3,0.047
123,1,"F","SKF","WT",4,0.045
124,1,"F","SKF","WT",1,0.182
124,1,"F","SKF","WT",2,0.177
124,1,"F","SKF","WT",3,0.132
124,1,"F","SKF","WT",4,0.153
125,1,"F","SKF","WT",1,0.215
125,1,"F","SKF","WT",2,0.154
125,1,"F","SKF","WT",3,0.153
125,1,"F","SKF","WT",4,0.11
126,1,"F","SKF","WT",1,0.168
126,1,"F","SKF","WT",2,0.174
126,1,"F","SKF","WT",3,0.101
126,1,"F","SKF","WT",4,0.143
127,1,"F","SKF","WT",1,0.213
127,1,"F","SKF","WT",2,0.158
127,1,"F","SKF","WT",3,0.144
127,1,"F","SKF","WT",4,0.136
128,1,"F","SKF","WT",1,0.213
128,1,"F","SKF","WT",2,0.169
128,1,"F","SKF","WT",3,0.121
128,1,"F","SKF","WT",4,0.131
129,1,"F","SKF","WT",1,0.219
129,1,"F","SKF","WT",2,0.139
129,1,"F","SKF","WT",3,0.129
129,1,"F","SKF","WT",4,0.102
130,1,"F","SKF","WT",1,0.041
130,1,"F","SKF","WT",2,0.09
130,1,"F","SKF","WT",3,0.082
130,1,"F","SKF","WT",4,0.093
119,2,"F","SKF","WT",1,0.152
119,2,"F","SKF","WT",2,0.127
119,2,"F","SKF","WT",3,0.074
119,2,"F","SKF","WT",4,0.101
120,2,"F","SKF","WT",1,0.252
120,2,"F","SKF","WT",2,0.205
120,2,"F","SKF","WT",3,0.228
120,2,"F","SKF","WT",4,0.243
121,2,"F","SKF","WT",1,0.201
121,2,"F","SKF","WT",2,0.194
121,2,"F","SKF","WT",3,0.221
121,2,"F","SKF","WT",4,0.219
122,2,"F","SKF","WT",1,0.201
122,2,"F","SKF","WT",2,0.167
122,2,"F","SKF","WT",3,0.152
122,2,"F","SKF","WT",4,0.155
123,2,"F","SKF","WT",1,0.141
123,2,"F","SKF","WT",2,0.117
123,2,"F","SKF","WT",3,0.089
123,2,"F","SKF","WT",4,0.114
124,2,"F","SKF","WT",1,0.161
124,2,"F","SKF","WT",2,0.154
124,2,"F","SKF","WT",3,0.141
124,2,"F","SKF","WT",4,0.093
125,2,"F","SKF","WT",1,0.197
125,2,"F","SKF","WT",2,0.105
125,2,"F","SKF","WT",3,0.136
125,2,"F","SKF","WT",4,0.183
126,2,"F","SKF","WT",1,0.15
126,2,"F","SKF","WT",2,0.117
126,2,"F","SKF","WT",3,0.131
126,2,"F","SKF","WT",4,0.126
127,2,"F","SKF","WT",1,0.201
127,2,"F","SKF","WT",2,0.135
127,2,"F","SKF","WT",3,0.151
127,2,"F","SKF","WT",4,0.158
128,2,"F","SKF","WT",1,0.179
128,2,"F","SKF","WT",2,0.172
128,2,"F","SKF","WT",3,0.148
128,2,"F","SKF","WT",4,0.137
129,2,"F","SKF","WT",1,0.233
129,2,"F","SKF","WT",2,0.193
129,2,"F","SKF","WT",3,0.156
129,2,"F","SKF","WT",4,0.127
130,2,"F","SKF","WT",1,0.1
130,2,"F","SKF","WT",2,0.1
130,2,"F","SKF","WT",3,0.054
130,2,"F","SKF","WT",4,0.085
119,3,"F","SKF","WT",1,0.161
119,3,"F","SKF","WT",2,0.146
119,3,"F","SKF","WT",3,0.105
119,3,"F","SKF","WT",4,0.082
120,3,"F","SKF","WT",1,0.247
120,3,"F","SKF","WT",2,0.239
120,3,"F","SKF","WT",3,0.23
120,3,"F","SKF","WT",4,0.227
121,3,"F","SKF","WT",1,0.183
121,3,"F","SKF","WT",2,0.245
121,3,"F","SKF","WT",3,0.221
121,3,"F","SKF","WT",4,0.229
122,3,"F","SKF","WT",1,0.188
122,3,"F","SKF","WT",2,0.165
122,3,"F","SKF","WT",3,0.135
122,3,"F","SKF","WT",4,0.2
123,3,"F","SKF","WT",1,0.107
123,3,"F","SKF","WT",2,0.119
123,3,"F","SKF","WT",3,0.063
123,3,"F","SKF","WT",4,0.105
124,3,"F","SKF","WT",1,0.162
124,3,"F","SKF","WT",2,0.153
124,3,"F","SKF","WT",3,0.143
124,3,"F","SKF","WT",4,0.141
125,3,"F","SKF","WT",1,0.188
125,3,"F","SKF","WT",2,0.147
125,3,"F","SKF","WT",3,0.161
125,3,"F","SKF","WT",4,0.191
126,3,"F","SKF","WT",1,0.161
126,3,"F","SKF","WT",2,0.158
126,3,"F","SKF","WT",3,0.156
126,3,"F","SKF","WT",4,0.164
127,3,"F","SKF","WT",1,0.18
127,3,"F","SKF","WT",2,0.149
127,3,"F","SKF","WT",3,0.14
127,3,"F","SKF","WT",4,0.14
128,3,"F","SKF","WT",1,0.185
128,3,"F","SKF","WT",2,0.18
128,3,"F","SKF","WT",3,0.159
128,3,"F","SKF","WT",4,0.189
129,3,"F","SKF","WT",1,0.207
129,3,"F","SKF","WT",2,0.166
129,3,"F","SKF","WT",3,0.188
129,3,"F","SKF","WT",4,0.161
130,3,"F","SKF","WT",1,0.081
130,3,"F","SKF","WT",2,0.067
130,3,"F","SKF","WT",3,0.089
130,3,"F","SKF","WT",4,0.04
131,1,"M","Saline","WT",1,0.222
131,1,"M","Saline","WT",2,0.175
131,1,"M","Saline","WT",3,0.147
131,1,"M","Saline","WT",4,0.164
132,1,"M","Saline","WT",1,0.177
132,1,"M","Saline","WT",2,0.17
132,1,"M","Saline","WT",3,0.155
132,1,"M","Saline","WT",4,0.139
133,1,"M","Saline","WT",1,0.179
133,1,"M","Saline","WT",2,0.177
133,1,"M","Saline","WT",3,0.15
133,1,"M","Saline","WT",4,0.162
134,1,"M","Saline","WT",1,0.182
134,1,"M","Saline","WT",2,0.166
134,1,"M","Saline","WT",3,0.186
134,1,"M","Saline","WT",4,0.122
135,1,"M","Saline","WT",1,0.153
135,1,"M","Saline","WT",2,0.186
135,1,"M","Saline","WT",3,0.149
135,1,"M","Saline","WT",4,0.14
136,1,"M","Saline","WT",1,0.203
136,1,"M","Saline","WT",2,0.148
136,1,"M","Saline","WT",3,0.19
136,1,"M","Saline","WT",4,0.131
137,1,"M","Saline","WT",1,0.138
137,1,"M","Saline","WT",2,0.18
137,1,"M","Saline","WT",3,0.132
137,1,"M","Saline","WT",4,0.137
131,2,"M","Saline","WT",1,0.183
131,2,"M","Saline","WT",2,0.163
131,2,"M","Saline","WT",3,0.15
131,2,"M","Saline","WT",4,0.146
132,2,"M","Saline","WT",1,0.16
132,2,"M","Saline","WT",2,0.181
132,2,"M","Saline","WT",3,0.202
132,2,"M","Saline","WT",4,0.168
133,2,"M","Saline","WT",1,0.156
133,2,"M","Saline","WT",2,0.142
133,2,"M","Saline","WT",3,0.146
133,2,"M","Saline","WT",4,0.125
134,2,"M","Saline","WT",1,0.18
134,2,"M","Saline","WT",2,0.163
134,2,"M","Saline","WT",3,0.115
134,2,"M","Saline","WT",4,0.13
135,2,"M","Saline","WT",1,0.2
135,2,"M","Saline","WT",2,0.147
135,2,"M","Saline","WT",3,0.186
135,2,"M","Saline","WT",4,0.127
136,2,"M","Saline","WT",1,0.21
136,2,"M","Saline","WT",2,0.213
136,2,"M","Saline","WT",3,0.173
136,2,"M","Saline","WT",4,0.183
137,2,"M","Saline","WT",1,0.191
137,2,"M","Saline","WT",2,0.241
137,2,"M","Saline","WT",3,0.189
137,2,"M","Saline","WT",4,0.169
131,3,"M","Saline","WT",1,0.188
131,3,"M","Saline","WT",2,0.071
131,3,"M","Saline","WT",3,0.163
131,3,"M","Saline","WT",4,0.17
132,3,"M","Saline","WT",1,0.165
132,3,"M","Saline","WT",2,0.173
132,3,"M","Saline","WT",3,0.158
132,3,"M","Saline","WT",4,0.128
133,3,"M","Saline","WT",1,0.15
133,3,"M","Saline","WT",2,0.137
133,3,"M","Saline","WT",3,0.162
133,3,"M","Saline","WT",4,0.131
134,3,"M","Saline","WT",1,0.208
134,3,"M","Saline","WT",2,0.165
134,3,"M","Saline","WT",3,0.111
134,3,"M","Saline","WT",4,0.082
135,3,"M","Saline","WT",1,0.137
135,3,"M","Saline","WT",2,0.165
135,3,"M","Saline","WT",3,0.145
135,3,"M","Saline","WT",4,0.106
136,3,"M","Saline","WT",1,0.179
136,3,"M","Saline","WT",2,0.161
136,3,"M","Saline","WT",3,0.182
136,3,"M","Saline","WT",4,0.192
137,3,"M","Saline","WT",1,0.181
137,3,"M","Saline","WT",2,0.18
137,3,"M","Saline","WT",3,0.173
137,3,"M","Saline","WT",4,0.187
131,1,"M","SKF","WT",1,0.152
131,1,"M","SKF","WT",2,0.14
131,1,"M","SKF","WT",3,0.144
131,1,"M","SKF","WT",4,0.144
132,1,"M","SKF","WT",1,0.135
132,1,"M","SKF","WT",2,0.157
132,1,"M","SKF","WT",3,0.119
132,1,"M","SKF","WT",4,0.133
133,1,"M","SKF","WT",1,0.113
133,1,"M","SKF","WT",2,0.144
133,1,"M","SKF","WT",3,0.173
133,1,"M","SKF","WT",4,0.118
134,1,"M","SKF","WT",1,0.059
134,1,"M","SKF","WT",2,0.112
134,1,"M","SKF","WT",3,0.136
134,1,"M","SKF","WT",4,0.109
135,1,"M","SKF","WT",1,0.18
135,1,"M","SKF","WT",2,0.176
135,1,"M","SKF","WT",3,0.15
135,1,"M","SKF","WT",4,0.108
136,1,"M","SKF","WT",1,0.126
136,1,"M","SKF","WT",2,0.172
136,1,"M","SKF","WT",3,0.134
136,1,"M","SKF","WT",4,0.15
137,1,"M","SKF","WT",1,0.202
137,1,"M","SKF","WT",2,0.157
137,1,"M","SKF","WT",3,0.154
137,1,"M","SKF","WT",4,0.163
131,2,"M","SKF","WT",1,0.158
131,2,"M","SKF","WT",2,0.156
131,2,"M","SKF","WT",3,0.155
131,2,"M","SKF","WT",4,0.144
132,2,"M","SKF","WT",1,0.143
132,2,"M","SKF","WT",2,0.139
132,2,"M","SKF","WT",3,0.105
132,2,"M","SKF","WT",4,0.089
133,2,"M","SKF","WT",1,0.173
133,2,"M","SKF","WT",2,0.178
133,2,"M","SKF","WT",3,0.177
133,2,"M","SKF","WT",4,0.149
134,2,"M","SKF","WT",1,0.148
134,2,"M","SKF","WT",2,0.083
134,2,"M","SKF","WT",3,0.137
134,2,"M","SKF","WT",4,0.099
135,2,"M","SKF","WT",1,0.045
135,2,"M","SKF","WT",2,0.18
135,2,"M","SKF","WT",3,0.082
135,2,"M","SKF","WT",4,0.192
136,2,"M","SKF","WT",1,0.137
136,2,"M","SKF","WT",2,0.15
136,2,"M","SKF","WT",3,0.119
136,2,"M","SKF","WT",4,0.189
137,2,"M","SKF","WT",1,0.189
137,2,"M","SKF","WT",2,0.141
137,2,"M","SKF","WT",3,0.158
137,2,"M","SKF","WT",4,0.152
131,3,"M","SKF","WT",1,0.16
131,3,"M","SKF","WT",2,0.179
131,3,"M","SKF","WT",3,0.134
131,3,"M","SKF","WT",4,0.143
132,3,"M","SKF","WT",1,0.177
132,3,"M","SKF","WT",2,0.152
132,3,"M","SKF","WT",3,0.179
132,3,"M","SKF","WT",4,0.165
133,3,"M","SKF","WT",1,0.19
133,3,"M","SKF","WT",2,0.181
133,3,"M","SKF","WT",3,0.127
133,3,"M","SKF","WT",4,0.171
134,3,"M","SKF","WT",1,0.192
134,3,"M","SKF","WT",2,0.199
134,3,"M","SKF","WT",3,0.124
134,3,"M","SKF","WT",4,0.174
135,3,"M","SKF","WT",1,0.018
135,3,"M","SKF","WT",2,0.052
135,3,"M","SKF","WT",3,0.065
135,3,"M","SKF","WT",4,0.086
136,3,"M","SKF","WT",1,0.176
136,3,"M","SKF","WT",2,0.154
136,3,"M","SKF","WT",3,0.171
136,3,"M","SKF","WT",4,0.182
137,3,"M","SKF","WT",1,0.206
137,3,"M","SKF","WT",2,0.163
137,3,"M","SKF","WT",3,0.154
137,3,"M","SKF","WT",4,0.139
